text,label
"Cứ xe Nhật mà đi cho nó lành. Còn muốn mẫu mã optin này nọ thì nên mua xe Trung Quốc, về khoản này thì xe Hàn cũng không so được",0
"""Do trước giờ vợ chồng chỉ đi làm công ăn lương và chưa đầu tư gì nên cũng đang băn khoăn liệu bán vàng để mua đất lúc này có hợp ký không? Ngoài ra, với số tiền bán vàng trên thì đâu là kênh đầu tư hợp lý nhất trong thời điểm này ngoài đất? Rất mong nhận được sự góp ý chân tình từ độc giả.""Như bác nói thì Bác bán gửi tiết kiệm. rồi lại mua vàng là kênh đầu tư hợp lý nhất trong 5 năm tới",0
Cháu xin cụ,0
"Tuy rằng quan trọng trong đời sống, nhưng thì tiền của cũng chỉ là vật ngoại thân, khi chết chẳng mang đi được. Có thể đến độ tuổi nào đó, con người ta mới sáng tỏ, được không quá vui, mất chẳng buồn nhiều, suy cho cùng tất cả cũng chỉ là bụi đất mà thôi.",0
Nhìn trên phim Hàn ngoài đường đâu đâu cũng Hyundai,0
"Thái độ trận mở màn Bundes đã cho thấy,Bayer muốn lấy nốt chiếc cup này !",0
Chẳng phải làm Doanh nghiệp thì ai cũng muốn đóng ít thuế nhất hay sao?,0
Việt nam là nước xuất khẩu lai động có nhiều lao động tại nhật.tình trạng hiện tại rất nhiều người thất nghiệp suốt từ đầu năm đã tốn kém chi phí cả trăm triệu đồng là gánh nặng kinh tế rất lớn. Không có biện pháp kịp thời giải cứu công dân mắc kẹt sẽ khiến nhiều gia đình rơi vào cảnh tan hoang nợ nần bởi đa số người đi lao động đi vì kiếm tiền trả nợ,0
"Bây giờ các đội bóng Italia đều tăng cường từ huấn luyện viên cho đến các cầu thủ cả rồi, nên tính cạnh tranh sẽ cực kỳ cao, không như laliga quanh đi quẩn lại chỉ vài đội có thực lực tranh chấp chức vô địch thôi,",0
Tôi tin Tổng thống Donald J. Trump sẽ thắng cử Tổng thống lần 2.,0
"Mình không hiểu tại sao lại ko nhận ra được, khi tro cốt được bỏ vào chậu thì sẽ có hình+ tên tuổi quê quán chưa?????",0
"Không có di chúc hợp pháp thì chia đều cho các hàng thừa kế. Nếu có 2 anh em sẽ được chia đôi, 3 anh em thì chia 3. Cứ thế mà làm.",0
Mấy kiểu này chỉ thích hợp với một số người. Không thích hợp với nhiều người trong đó có tôi.,0
"Bạn nên thuê 2 chiếc chạy thử trong vài ngày, đường ngắn và đường dài, sau đó có thể tự đánh giá xem xe nào sẽ phù hợp với nhu cầu và sở thích",0
"Anh cứ lái thử rồi chọn chứ lên đây hỏi xong có khi lại khó chọn hơn, 9 người 10 ý mà. về cơ bản thì ngang nhau chủ yếu khác biệt ở option",0
Thu hồi bằng do lỗi nhà trường thì có trả lại tiền học phí cho người ta không,0
"Bạn cần 4 chỗ hay 7 chỗ, có 400tr mua xe sao phải mua xe cũ nhỉ.",0
"Tại sao chúng ta cứ làm khác người như vậy, phố đi bộ phải làm ở tất cả các quận huyện chứ để các địa phương tự thiết kế nó mới đa dạng và phong phú, mới hấp dẫn chứ và để cho tư nhân đầu tư.",0
tuổi thơ mình gắn liền với hai tác phẩm. dế mèn phiêu lưu ký và bẩy viên ngọc rồng. ngoài ra vẫn còn một số tác phẩm khác. cái tết của mèo con. giờ già quá rùi,0
"Hoài Lâm đã từng có danh tiếng tiền bạc. Nhưng những cám dỗ đã là Hoài Lâm rời bỏ Gia đình, Sự nghiệp. Mong là tỉnh ngộ để quay đầu.",0
3 thiên thần CHARLIE .THẬT TUYỆT VỜI,0
mong anh í để dành sức không ghi bàn giao hữu để bùng nổ trong những trận cầu đinh,0
"Có mấy bạn khuyên mua Nissan Sunny. Tôi khuyên là bạn tránh xa Nissan Sunny này ra, một chiếc xe nhanh tã nhất.Hôm trước Vnexpress có review Corolla Atis 2011 cũng đc nhưng nếu hay đi đường đèo thì lấy con Ford Ecosport là hợp lý nhất.",0
Mình cũng đồng ý là nên cho em ấy về rừng. Em ấy đã quá chán bị nuôi nhốt nên mới năm lần bảy lượt tìm cách thoát thân mà lại cứ bị bắt về nhốt. Thật tội nghiệp.,0
Cả 2 mẫu xe này chỉ thích hợp trong đô thị. Nếu đi đường dài và đi với tốc độ 90~100 km/h thì 2 chiếc xe này rất đuối.,0
"Nhà Tớ nuôi một con Mèo ...để bắt Chuột nhắt , Mèo Tặc bắt mất rồi , Vợ Tớ khóc",0
"1 vai diễn ấn tượng, 1 nhân vật cá tính, câu nói của nhân vật bà đóng trước khi chết cũng rất chất. RIP và xin cảm ơn vì đã tạo ra 1 Olenna Tyrell tuyệt vời",0
"Bánh hình con vật kia gọi là bánh bao, gọi bánh trung thu nghe ko hiểu nổi",0
Chúc 2 cháu mạnh khoẻ.,0
Không biết y pnt có cộng điểm ưu tiên khu vực không mọi người,0
Rất khoa học và thực dụng.,0
Quá tuyệt vời việt nam ơi,0
"Nhà mình rất nhiều vỏ mỳ tôm trước có một bạn xin mà giờ không lấy, mình muốn gửi các bạn thì ntn ạ",0
Nhìn bà cụ bán hàng cực khổ vậy mà nó cũng lỡ lòng lấy của người ta .,0
Team học dở Toán giơ tay!,0
"Đây là sự cố ko do mong muốn của ai cả, công ty cũng đang đứng ra giải quyết sự cố hết sức có thể thì nên động viên họ thay vì tiếp tục chỉ trích.",0
quá đẹp,0
"Thi, thi nữa và thi mãi để lấy các loại chứng chỉ. Bao giờ mới hết cảnh này nhỉ.",0
Cá câu người.,0
Rất tiếc nhiều phân đoạn đã bị lượt bỏ khi kiểm duyệt nhưng bộ phim rất hay đối với những bạn trẻ dưới 30 có lẽ sẽ không được như kỳ vọng vì bộ phim không có những lãng mạn diễn viên không là minh tinh điện ảnh phim nhìn về cuộc sống SG với một góc độ khác khiến người xem phải suy ngẫm,0
"Đan Trường quá nhiều bài hit luôn, kiếp ve sầu, đi vê nơi xa, phiêu du, tình khúc vàng, dòng sông băng, mãi mãi một tình yêu...",0
Công an bắt tội phạm quá siêu.,0
bà con được lộc tích trữ cho đợt mưa bão số 5 này,0
Tưởng anh rủ thầy đi chơi golf chứ,0
Kiếm chiếc innova đời 2015 Đi nhé Bạn. i10 dễ dính xe dịch vụ lam,0
Tôi thích giọng ca này,0
"Đầu Gấu đuôi Chồn, quá quý hiếm.",0
Đây hoàn toàn là lỗi từ phía các công ty tài chính khi không phân biệt được những hồ sơ vay vốn kia là giả.,0
Nam Mô A Di Đà Phật. Cầu cho các em sớm được siêu thoát,0
"Cái duy nhất cộng đồng có thể hộ trợ là tích cực lên tiếng, cảnh báo để giảm thiểu nguy cơ tiếp tục có người nhiễm độc. Còn vấn đề tài chính, thuốc men... thì Minh Chay phải chấp nhận nếu kết quả xác minh họ có lỗi. MC kinh doanh chứ không phải hoạt động phi lợi nhuận, và sai phạm của họ có dấu hiệu cố ý trong vấn đề nguồn gốc nguyên vật liệu, chưa kể đến sản xuất như kiểm tra thì không đảm bảo an toàn.",0
Năng lực tới đâu giải quyết tới đó.,0
Thật khâm phục anh một ông bố thật tuyệt vời,0
"Không nên mua Fadil. Lý do thì tôi không tiện nói ra ở đây, bạn tự tìm hiểu.",0
Ơ ... ! Sáng nào tôi cũng uống cafe đen từ hơn hai mươi năm nay rồi !,0
Nếu mua bảo hiểm mà nói đến chuyện lãi thì không nên mua bạn nhé!,0
"Ma tuý mà nó mang mấy chục kg ,vài chục nghìn viên nghe mà thấy phát ớn",0
"đã tính đến phương án nếu hỏng hóc thay thế chưa,với lại dòng này cũng""uống xăng""đấy nhé",0
Mới sáng đọc được cái tiêu đề thôi mà cái bụng nó phẻ,0
Khi nào có công nghệ pin mà có tính kinh tế gấp hai lần trở lên so với công nghệ pin chì-axit thì tính tiếp.,0
Chúc mừng Bayern Munich :-) & Xin chia buồn đến Sevilla. Sevilla đã cố gắng lắm rồi :| thua nhưng không nhục. ;),0
"Cuối cùng nó cũng đã đến với nước Mỹ, nhanh hơn dự đoán cửa tôi rồi. Một nước luôn cho mình là vĩ đại nhất, tuyệt vời nhất, chỉ là cúm mùa thôi mà, số người chết vì tai nạn giao thông hàng ngày nhiều hơn số người chết vì Covid 19. Nước Mỹ chúng tôi có đội ngũ y, BS giỏi nhất, các trang thiết bị y tế tối tân nhất, hiện đại nhất, ... Chỉ vì một số ít cá nhân luôn cho mình là vĩ đại, trên hết mà người dân Mỹ phải gánh chịu, mong mọi người dân mỹ hết sức bình tĩnh, tự mình cách ly và nên học hỏi kinh nghiệm ngăn chặn dịch bệnh covid 19 của một số nước, người dân hạn chế ra ngoài đường, đeo khẩu trang khi đi ra khỏi nhà, thường xuyên rửa tay bằng dung dịch y tế, hy vọng sẽ sớm kiềm chế dịch bệnh Covid 19.",0
"Nhớ ngày xưa đi học kiểm tra vui lắm vừa lo vừa hồi hộp chờ điểmMấy câu không biết lật ""bùa"" rồi thì thầm ra dấu chỉ nhau vui lắmGiờ không kiểm tra sau vui bằng",0
Không nên! Nhìn mặt trái của nó đi!,0
Nước giàu chỉ có số tiền không lớn mà không giữ di sản của quốc gia ! Lạ !,0
Cũng chưa khẳng định đây là tin xấu hay tốt của ông Trump. Có thể qua đây ông sẽ nhận được sự ủng hộ của một số người bất mãn về covid đột nhiên quay lại thông cảm với ông. Hãy chờ xem,0
Kẹt khóa là đau ko có gì tả dc@@,0
Nhìn Brad mặc mấy bộ này thì đóng James Bond là quá hợp. Tôi thấy ăn đứt Daniel Craig :') B),0
cột điện dễ gãy quá,0
"Công ty mình còn không có bánh trung thu luôn, phát thịt lợn ý tưởng quá độc đáo",0
Loài này là chuyên ăn xác động vật chết ở biển đây mà,0
"Cách bơi hai cá giống nhau, nhưng động cơ trái nhau: cá heo hứng thú vui chơi, còn - Tommy đang chịu ảnh hưởng của hormone và giận dữ. (Sấu vẫn hoàn sấu thôi)",0
M10 không ghi bàn nên BC thắng đậm!. ^_^,0
"T sẽ chọn Fadil vì :Kiểu dáng ngoại thất đẹp hơnMáy khoẻ đi đầm bốc hơn ,nhiều trang bị an toàn hơnGiá xe đang đc ưu đãi cũng rất hợp lýchi phí bảo trì cũng hợp lýỦng hộ thương hiệu VN !!!",0
"Nên cấm Tôi nghĩ hại nhiều hơn lợi ,ví dụ đơn giản các em dùng điện thoại nhắn tin trong giờ học thử hỏi thầy cô có quản lý hết được không,cái hại nữa là làm cho các e lười tư duy ỷ lại vào điện thoại !",0
"Tại sao phải làm hầm chui. Trong khi, mỗi lần mưa xuống thì đường phố ngập như sông.",0
Nếu súng nổ thì chuyện gì xảy ra,0
"Đây phải nói là Lâu Đài chứ biệt thự cảm giác không hoành tráng như ""Lâu Đài""",0
Thương con quá! Cảm kích tấm lòng của nhóm! Nếu có cơ hội tôi cũng muốn gia nhập nhóm.,0
Mua căn hộ thì tôi thấy được ưu điểm: trả theo đợt...trả ghóp. Nhưng nhược điểm thì nhiều vô kể...kể cả căn hộ cao cấp...Trước mắt là chờ sổ dài cả mắt...,0
Đây là chương trình thi đấu trí tuệ nhất việt nam.,0
Thực phẩm chế biến sẵn mà ko có chất bảo quản thì chỉ 1 thời gian ngắn rất dễ nhiễm vi sinh có hại. Đặc biệt là botulinum. Vi khuẩn gây bệnh này rất nguy hiểm. Thực phẩm chế biến sẵn phải có chất bảo quản nhưng với 1 liều lượng cho phép ko ảnh hưởng sức khỏe người tiêu dùng.,0
Xót xa quá...Mong các con đến thế giới mới được an yên!,0
Lập các phòng cách ly tại chỗ ngay ! Hạn chế tập trung!,0
"Với mình nó không những ""HIT"" mà còn là tuổi thơ, kỉ niệm, tình đầu và nụ hôn đầu.",0
"Thật là đau thương, xin chia buồn cùng gia đình các cháu, cầu mong siêu thoát",0
"Nữ diển viên nước ngoài mà tôi yêu thích nhất, cả về tài năng, tính cách, lòng nhân ái của cô ấy thật tuyệt vời",0
"Tai nạn là chuyện bình thường. Các bạn nào có ý cà khịa gì đó thì xin hay suy nghĩ tí. Tiếp dầu trên không là 1 điều cực kỳ khó, đòi hỏi tay kỹ thuật cao và còn phụ thuộc vào nhiều yếu tố khác như gió, hoặc vùng nhiễu. Mà trong lúc huấn luyện thì xảy ra sự cố để biết mà khắc phục lúc chiến tranh là 1 điều bình thường.",0
Cầu mong chú và em luôn tích cực và niềm cảm hứng cho các bạn bị như vậy,0
"Một trong nhưng nam diễn viên điện ảnh mà tôi yêu thích nhất. Nhớ mãi vai diễn trong bộ phim ""Speed"" với diễn viên Sandra Bullock",0
"Cần phạt nặng luôn những quán ăn,nhà hàng... thu mua Chó của bọn trộm Chó này bán luôn! Phạt tù bọn trộm Chó này nếu ko mạnh tay thì về sau này sẽ có nhiều chuyện đáng tiếc xảy ra...",0
"Mỗi người một vẻ đẹp rất riêng và khác nhau, ai cũng đẹp! Nhưng em thích nhất vẻ đẹp mặn mà, đầy đặn và rất phụ nữ của chị Thu Hà.",0
"Tại sao công an ko bắt khẩn cấp luôn mà phải triệu tập, tội này rất nghiêm trọng mà?",0
Rất mong và cầu chúc cho ngài Biden sẽ đắc cử và trở thành tổng thống nước Mỹ. Đó là điều phù hợp với sự mong muốn không chỉ riêng người dân Mỹ mà nhân dân toàn thế giới cũng đang rất mong chờ. Cầu chúc ngài may mắn và hết sức cố gắng !,0
"Quá nhiều em không theo kịp, con tui học trước 1 năm mà thấy đuối.",0
"Đừng cố gắng sinh con khi không thể yêu thương , nuôi dạy và bao bọc những đứa trẻ đáng được hưởng đầy đủ những yếu tố cơ bản nhất",0
"Có ai theo thuyết âm mưu không? Hay cũng nên thông cảm cho ông ấy, vì đã 78 tuổi rồi, cái tuổi thất thập cổ lai hy.",0
"Còn đâu những cồn cát dài, trắng, hoang sơ khi xưa khi trốn tiết cùng lũ bạn lăn lộn nơi đây.",0
"Hoa mướp hay các loại hoa khác không có độc và vẫn được con người chế biến thành món ăn, nhưng hồi xưa lúc còn rừng núi hoang sơ nghe người lớn nói lại rằng nếu háu ăn không rửa cẩn thận sẽ bị độc do các côn trùng hay rắn nhả độc trong đó và lúc xưa đó cũng có nhiều người trúng độc do ăn hoa không có độc.",0
Về gặp triết lý của Mou cũng khó cho Bale. Có lẻ Bale lại về vị trí lúc xưa là hậu vệ phải.,0
Ăn đồ lạ mà không hiểu về chúng cẩn thận ngộ độc đi viện lại khổ!,0
Con sinh ra trên đời với ông bố bà mẹ như thế này là quá bất hạnh với con rồi . Còn 4 đứa em còn lại không biết có sống tốt hơn không.,0
"Sai lầm trong kinh doanh, Ý nghỉ táo bạo trong thương hiệu đi quá đà. Rồi đây gặp phải bao khó khăn, hậu quả, có thể khởi kiện, sử lý hình sự v v. Bài học cho những ai có ý nghỉ dựa dẫm, lạm dụng uy tín thương hiệu và sai lầm trong kinh doanh.",0
"Hàng ngày đọc báo chỉ hóng tin như này là thấy đời phơi phới. Mong tất cả mọi người cảnh giác, nâng cao ý thức phòng dịch để Việt Nam không có thêm bất cứ tin buồn Covid19 nào nữa.",0
"14 ngày k ca nhiễm mới, tín hiệu thật tích cực cho ngày đầu tháng cô hằng",0
"Anh giỏi thiệt, ngưỡng mộ a quá",0
Phải xử nghiêm cả phụ huynh và cô giáo !,0
"""Chỉ những đôi giã cào lớn, rê quét dọc ngang ngư trường xa mới bắt được nó.""Bắt kiểu tận diệt này thì vài năm nữa ngư dân đi làm công nhân hết.",0
"Mục đích của Bảo Hiểm là bảo vệ.Mỗi năm bạn trích 10-20% thu nhập ra để mua Bảo Hiểm Thì:Nếu mai mốt không may: Bạn ốm- bệnh tật thì gói bảo hiểm bạn mua có tích hợp sản phẩm bổ trợ như Bảo Lãnh- Thanh Toán Viện Phí, Trợ cấp y tế do phải nằm viện bị mất thu nhập...Thì Cty Bảo Hiểm sẽ thanh toán thay cho bạn, và trả cho bạn mỗi ngày nằm viện 1 số tiền nhất định do bạn bị mất thu nhập vì phải nằm viện...Và bạn vẫn giữ được và bạn vẫn giữ được số thu nhập 80-90% của năm đó.- Trường hợp rủi ra liên quan đến Sinh Mạng : Nếu ... thì từ số tiền nhỏ hàng năm 10-20% thu nhập mà bạn mua BH đó thì Cty Bh sẽ Thanh toán 1 khoản tương đối thay bạn báo hiếu cho cha- mẹ, những người thân ở lại vẫn có thể sống tiếp nhờ 1 khoản mà người ra đi để lại.Trường hợp bạn may mắn khỏe mạnh đến 99t; thì sau 15-20 năm bạn có 1 khoản tương đối từ khoản nhỏ bạn tích cóp cộng thêm lãi xuất.Còn về lấy tiền khó khi gặp rủi ro thì : Nếu bạn tuân thủ và hiểu điều khoản trong HĐ BH thì điều đó hoàn toàn không khó để lấy tiền.- Trừ khi bạn trục lợi BH thì bạn lấy tiền rất khó.",0
"Nếu so sánh với lãi xuất vay ngân hàng thì cũng có tăng gì đâu. Người ôm BĐS ngấm đòn rồi, ai cũng gặp khó khăn về tài chính tiền đâu mà mua.",0
Tết đến bà con sẽ phải vất vả hơn vì phải ra bến sớm hơn trước kia,0
công ty về Mỹ nhưng giá thành người tiêu dùng mua sẽ tăng lên.,0
"ĐỌC MÀ ĐAU LÒNG HẾT SỨC, VÀO NĂM HỌC RỒI Ở CÁC TRƯỜNG CÓ CƠ SỞ VẬT CHẤT ĐÃ CŨ NÊN CÓ ĐOÀN THANH KIỂM TRA LÀ TỐT NHẤT.",0
Thích nhất ngày nào cũng đọc tin như thế này.,0
"Có xem một tập trong thời gian đó, hình như đang học lớp 5,6 gì thì phải , tui sinh 1984 cảm giác truyện rất ok nhưng thời đó do còn nhỏ nên ít đọc truyện chữ",0
Rất hay và hữu ích,0
Hệ thống cơ sở y tế địa phương cần thông tin cảnh báo đến từng xã phường trên toàn quốc để người dân được biết. Hoặc nhắn tin như Covid19 cho tất cả các thuê bao di động.,0
Lành bệnh cố gắng kiếp việc an toàn làm kiếm tiền nhé anh chị. Hãy nhớ con cái thà chịu gd thiếu thốn vật chất chứ các con không chịu cảnh thiếu thốn cha - mẹ đâu.,0
Năm nay trường lấy điểm thấy vậy thì thương hiệu trường còn đâu nữa?!,0
Hồi mẫu giáo bố con hay chơi trò thẻ chữ. Giờ mới thở phào vì con theo được lớp 1.,0
"Cá nhân tôi thấy Kona không đẹp, tham nhiều chi tiết ngoại thất, cùng là xe Hàn bạn chạy thử nhiều lần rồi quyết.",0
Nhái mẫu mã rồi có nhái được chất lượng,0
Đọc xong mà chỉ hiểu dc có 7 8 phần. Đúng là kiến thức về vũ trụ bao la quá.,0
Thích cách ông này cứng rắn với TQ.,0
Chỉ ghét Suzuki phụ tùng quá đắt. Xe bền tiết kiệm nhiên liệu giá rẻ nhưng khi đi sửa thì ôi thôi,0
Con này trông đáng yêu mà,0
"Mạ tui ở dà một chắc, may là bạo qua!",0
Làm kiểu ảnh rồi thả luôn ..!,0
"Hãy ghi nhớ trong đầu "" ăn chín uống sôi, giữ gìn vệ sinh cá nhân sạch sẽ "". Không bao giờ thừa.",0
Tiểu Vy đẹp nhất.,0
"Cám ơn các bác sỹ, cảm ơn nhưng nhà hảo tâm đã cứu sống một cuộc đời bất hạnh.",0
Nếu lúc vàng đạt 6tr bán đi rồi giờ mua lại cũng được 1 khoản rồi. Giờ mới suy nghĩ bán thì hơi thiệt,0
"Trời ơi tội bé quá,đọc cái cân nặng của con chó thôi đã rùng mình,may mà cháu không nguy hiểm tính mạng,mong rằng với tạo hình thẩm mỹ tốt bé sẽ có được gương mặt bình thường nhất có thể!",0
"Chúc anh và cháu luôn khỏe mạnh, hạnh phúc! Rất quý và ngưỡng mộ anh Tuấn",0
Anh là một người bố vĩ đại.,0
Còn mình thi di xe vin để ủng hộ thương hiệu việt còn hơn thua cai gi không quan trong,0
Không có gì ngoài đá cho vui thôi nha.,0
"Chưa có ngành nào như ngành Y học 6 năm, cộng 18 tháng thực hành ở bệnh viện để được chứng nhận xin cấp chứng chỉ, giờ tiếp tục mất thêm tiền chứ không phải thêm chuyên môn mới được hành nghề?",0
"cái này dễ mà. giả sử tồn tại 1 tam giác có diên tích lớn theo công thức s=1/2 chiều cao nhân độ dài đáy,mà chiều cao thì rất nhỏ suy ra độ dài đáy rất lớn. suy ra góc đối diện gần bằng 180 suy ra 2 góc kia rất nhỏ suy ra cạnh đối diện 2 góc rất bé. MÀ ĐƯỜNG CAO VẼ TỪ GÓC BÉ ĐẾN CẠNH BÉ ĐỐI DIỆN SẼ RẤT LỚN. TUI NGHĨ VẬY MẤY BẠN VẼ THỬ LÀ RA",0
Trẻ em như búp trên cành......,0
Cầu mong thế giới bình an!,0
"Ví dụ giờ cứ cho việc Bắc Cực xanh lên là việc tốt đi. Thì sau khi nó xanh lên nhiều, nhiều người sẽ đến khai thác, xây dựng nhà máy, thế là cũng tiêu tiếp.",0
"Rất cảm động! Cảm ơn các chiến sĩ không ngại gian nan cực khổ, thậm chí bản thân mình để mang lại sự bình yên cho nhân dân trước ma tuý.",0
Mấy kiểu này ở Việt Nam bán lâu rồi,0
Thương các con quá. Chia buồn cùng 2 gđ,0
Ủng hộ Tổng thống Trump,0
Con trẻ vô tội,0
"Cái gì cũng hơn xe Hàn từ nội ngoại thất, option đủ kiểu, đến giá. Sao lại phải bỏ nhiều tiền ra mua xe Hàn?",0
"Ơ 2-1 chứ không phải 2-8 à, đây có phải là BM không.",0
Thích vụ ko tạo scandal!,0
Chúc con mãi mãi bình an. Mau ăn chóng lớn nha con trai.,0
"300 ở đâu đấy đúng đời xe đi như thế tôi mua mấy cái ,xin lỗi các bác ko phải chê đâu ,đi dòng này sướng hơn cả atits ,chứ đừng nói gì mấy loại vios , city acen",0
"Tranh của anh rất tuyệt, cảm ơn anh.",0
"Bayern quá khủng khiếp ... Từ công đến thủ đều ở một đẳng cấp khác, Thiago ra đi không làm xuy chuyển tẹo nào.",0
Lại nữa. 28 ko đủ sao mà lại hành nữa ah,0
"1 số lựa chọn khác cho bác: Hoda Civic, hẳn thích phân khúc D thì Optima hoặc Camry nhé :)",0
"Vậy mẹ này ko biết câu: bất kể cái gì, thứ gì dùng nhiều quá, kể cả thuốc bổ đều có hại cho sức khoẻ. Mọi người nên rút kinh nghiệm. Cái gì cũng vừa phải có liều lượng cụ thể.",0
Không lây nhiễm cộng đồng là mừng rồi...,0
Cá chết người cũng băng hà.,0
Đá cho vui thôi màThay HLV trưởng mà bảo là thay đổi nhỏ trên băng ghế chỉ đạo thì đúng là đá chơi thôi thật. HLV cũng ngồi vào cho vui theo đúng tiêu chí,0
Xài thẻ tín dụng mỗi 100 đô họ cho lại 1 đô. Phải trả đúng hạn trong vòng 30 ngày chứ không trả lời còn hơn 1 đô la họ cho lại. Mình xài thẻ tín dụng cứ vài tháng là cộng điểm lại được vài trăm đô free.,0
Lâu lâu kéo co mà cũng k cho,0
Đau xót quá. Đúng ngày đi học đầu tiên thì các con gặp nạn. Xin chia buồn với GĐ các cháu.,0
"tuổi thơ của mình, quên ăn quên ngủ để săn đọc truyện tứ quái, đến bây h vẫn thích. Nếu tái bản có khi mình cũng mua 1 bộ để đọc lại",0
Cầu mong ông sớm khỏe mạnh,0
Đeo khẩu trang còn ngược,0
"Nhà có điều kiện, nuôi chó to. khổ thân bé con!",0
vẫn phải chờ kết quả xét nghiệm mới có kết luận.Chờ thôi.,0
Chúc anh và cháu luôn bình an và gặp nhiều may mắn,0
Quảng Trị quê tôi!Năm xưa bom đạn xới cày.Ngày nay bão quấy xóm làng tan hoang,0
"Có con nhỏ , đọc tin thấy xót xa quá",0
Ký ức lại ùa về!,0
"Bất cứ việc gì cũng vậy, làm thì phải có cái tâm mới đạt được công việc tốt. Vấn đề ở đây không phải là cứ làm sai rồi từ từ ngồi đợi giải quyết, có những việc cần như vậy, nhưng có những việc không thể như vậy được.",0
"Cả 2 ông đều già, vậy thì để cho Mỹ nói riêng và thế giới nói chung được ổn định hơn, thì hy vọng Trump là người thắng cuộc, dù sao thì nhìn ông ta cũng khỏe hơn ông Joe, ít thay đổi thì ít biến động.",0
"Bởi mới nói bên Mỹ bất cứ cái chi cũng có thể gọi cho cảnh sát được, chắc điện thoại cảnh sát bên ấy reo không ngừng nghỉ ....^^",0
Quá xứng đáng với em.,0
từ khi bia saigon chuyển chủ sở hữu là người thái mình đã không uống bia saigon rồi,0
Hãy học theo Việt Nam đi các bác Châu Âu.,0
Chỉ một vấn đề nhỏ cũng đủ thấy ai sẽ giải quyết vấn đề dịch bệnh tốt hơn.,0
tháng này tổng đã có 3 người tuổi 36 chết rồi!,0
Ông đức nhiều cái cũng lạ,0
Thời này mà còn có nhiều người khổ vậy ta!,0
"Vấn đề là RM sẽ vô địch 2 năm liên tiếp hay không, điều mà hơn 10 năm rồi chưa làm được, cơ hội là rất lớn vì Đại Kình Địch đang sa sút và sa vào một mớ hỗn độn",0
Lấy ai làm chứng cho lời khai đó? Có khi nào ngược lại kg?,0
Cả 2 sử dụng ma túy thì mức án chung thân là hợp lý. Nếu nghiêm minh hơn sẻ kịch khung. Hãy tưởng tượng đâm nạn nhân 20 nhát thì kiểu này không phải tự vệ chính đáng mà phạm tội tới cùng nhằm tước đoạt mạng sống người khác. Vẫn khó hiểu khi cửa bị khóa.Kích động thì không thể vì như lời khai thì bị can vẫn bình tỉnh gọi cấp cứu và gọi điện thoại thì không thể nói bị kích động được. Nếu bị can trốn đi không đâu vết thì truy bắt hung thủ có thể khó khăn. Một bản án hợp lý. ,0
"Đọc mà hồi hộp đến khó thở, thật may mắn cho bé Bình An, mong con luôn bình an trên cuộc đời này",0
Những người bị ngộ độc đã ăn và nhập viện ngày 27/8.ngay 29/8 Bộ y tế khuyến cáo.mấy thánh đọc cho kỹ ,0
"nói đi thì nói lại, muốn thuốc lá nhập lậu không còn tồn tại chỉ có hai cách:1. Nếu không cấm thì Chất lượng thuốc lá Việt Nam tương đương với thuốc nhập lậu và giá cũng phải ngang như vậy.2. Cấm sản xuất, buôn bán thuốc lá luôn (cái này chắc khó bởi ngành thuốc lá nộp ngân sách không phải ít)",0
Sao không hỏi đứa con muốn được ở với ai.,0
"Chỉ có thể nói, can đảm, quyết đoán và giàu lòng tương trợ. Ngã mũ khâm phục ""đại hiệp lảo bà bà""",0
"các chị em cần sắm cho mình một cái làn cói hay mây gì đó, gia đình cũng phân loại luôn, nhiều vấn đề giải quyết lắm",0
Nhìn hình hai ông không biết ai nhiều tuổi hơn nhỉ...,0
"Trong các nhóm phụ kiện tôi chỉ mong muốn camera 360o, nhưng khổ nỗi ở Việt Nam! Nạn trộm cấp bẻ gương nại logo và tháo camera hành trình như ăn cơm bữa. Khi mua giá đắt khi mất tìm lại thì giá cao. Tóm lại xe sang phải có tài xế còn xe tầm chung thì chịu cực khi trang bị camera 360o này!",0
"Ngày Mou ở MU trải thảm mời Bale có thèm về đâu. Thích lương cao + ăn ké danh hiệu thôi, nay quá ngưỡng chịu đựng bị đuổi đi mãi thì mới đi thôi...",0
"Tội nghiệp em, và ẻm kia nhìn chạy mất dép thấy thương.",0
messi chuyen bong qua tot,0
Xây bến xe rất lớn mà không thấy cây xanh đâu cả.,0
"Không một ai có thể bắt chước được thần thái, động tác của cô ấy, cũng như dáng váy tung bay như hai cánh của thiên thần. Sau này có nhiều minh tinh bắt chước, thế nhưng trông rất buồn cười.",0
Đến lúc vỡ trận rồi hối ko kịp,0
"nguy cơ bùng phát dịch luôn thường trực, nhưng lại để cho các quán bar, vũ trường tụ tập đông người. nên có biện pháp quản lý hay các quy định chặt chẽ hơn với loại hình kinh doanh này",0
Tường San đẹp dịu dàng mà không chói loá,0
Tự làm ăn là lành nhất,0
"Cứ dùng các sản phẩm của những công ty có tên tuổi, sợ lắm các sản phẩm nhà làm không có cơ quan kiểm định",0
tôi thì thấy ông Trump vẫn tốt và giỏi hơn các đời Tổng thống trước. Trump xứng đáng làm tiếp nhiệm kỳ 2,0
